Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,Wine Type
9.88,1.88,1.92,14.92,72.36,1.72,1.47,0.28,1.53,2.68,0.92,2.06,352.14,Two
9.96,1.97,1.65,15.92,76.39,2.18,1.34,0.24,1.18,2.9,0.82,2.53,440.33,Two
9.88,1.8,2.06,16.58,79.05,2.03,1.84,0.24,1.01,3.12,0.75,1.86,454.98,Two
9.69,1.69,1.75,16.14,77.77,1.71,1.74,0.36,1.17,2.8,0.91,2.1,346.13,Two
9.93,0.87,1.8,16.26,78.86,1.6,1.71,0.33,1.51,2.56,0.94,2.13,470.99,Two
9.62,1.54,1.85,16.3,70.35,1.77,1.86,0.32,1.27,2.14,0.86,2.6,452.4,Two
9.62,1.1,1.83,15.88,67.24,1.74,1.46,0.35,1.53,2.5,1.0,2.26,421.96,Two
9.8,1.51,1.6,16.08,67.91,2.0,1.96,0.35,1.33,3.13,0.94,2.57,486.92,Two
9.67,1.2,1.72,16.22,78.31,1.36,1.75,0.3,1.44,1.99,0.79,2.21,425.22,Two
9.99,1.93,1.93,15.43,82.28,1.77,1.65,0.26,1.53,2.13,0.92,2.12,326.68,Two
9.86,2.13,1.76,17.05,74.95,1.53,1.54,0.23,1.77,2.72,0.95,2.36,427.24,Two
9.79,1.71,1.74,15.71,79.68,1.62,1.72,0.36,1.21,2.58,0.76,2.23,443.36,Two
9.67,1.72,1.87,17.54,78.31,1.67,1.76,0.31,1.37,2.27,0.92,2.35,385.37,Two
9.72,1.14,1.92,14.19,73.76,1.69,1.77,0.38,1.18,2.64,0.87,2.12,419.98,Two
10.04,1.52,1.7,15.77,80.13,1.53,1.48,0.28,1.42,2.59,0.92,2.1,402.81,Two
9.94,1.49,1.82,16.09,83.07,1.9,2.0,0.28,1.45,2.51,0.82,2.33,350.29,Two
9.9,1.75,1.86,14.65,84.66,2.16,1.63,0.3,1.38,2.96,0.84,2.1,306.75,Two
10.01,1.9,1.79,16.36,70.78,1.9,1.56,0.24,1.24,2.52,0.77,2.37,393.73,Two
9.8,0.92,1.74,15.32,84.33,1.78,1.79,0.28,1.22,2.14,0.83,2.06,433.51,Two
9.52,1.3,1.86,18.29,76.41,1.82,1.95,0.23,1.24,2.4,0.89,2.33,399.78,Two
9.74,1.33,1.88,16.59,72.15,1.67,1.54,0.31,1.17,2.48,0.81,2.32,389.08,Two
10.17,1.26,1.84,17.36,78.97,1.94,1.51,0.3,1.55,2.59,0.69,2.19,446.43,Two
9.2,1.49,2.01,16.18,83.76,1.55,1.33,0.3,1.29,2.46,0.74,2.07,455.44,Two
9.94,1.5,1.87,19.69,70.76,1.97,1.47,0.27,1.27,2.4,0.88,2.38,398.4,Two
10.09,1.85,1.87,15.43,72.71,1.41,1.47,0.25,1.28,2.22,0.96,2.42,376.05,Two
9.9,1.11,1.74,17.8,86.11,1.48,1.72,0.26,1.59,2.6,0.93,1.78,446.71,Two
9.84,1.5,1.71,16.66,75.71,1.65,1.5,0.26,0.81,2.47,0.84,2.14,482.8,Two
9.77,1.23,1.86,15.35,70.88,1.74,1.56,0.31,1.24,2.66,0.73,2.28,394.17,Two
9.66,1.23,1.74,16.04,71.11,2.02,1.82,0.28,1.15,2.85,0.88,2.09,402.07,Two
10.01,1.07,1.85,16.43,80.63,2.08,1.73,0.21,1.44,2.53,0.9,2.29,331.75,Two
9.68,1.41,1.76,16.36,87.88,2.06,1.75,0.26,1.56,2.22,0.78,2.23,360.77,Two
9.74,1.4,1.64,13.84,71.86,1.85,2.26,0.34,1.29,1.88,0.85,2.17,394.44,Two
9.76,2.09,1.64,17.77,79.68,1.68,1.65,0.35,1.16,2.8,0.79,2.38,344.66,Two
9.91,1.74,1.85,15.14,68.07,1.98,1.88,0.24,1.14,2.48,0.95,2.32,390.44,Two
9.91,1.58,1.69,18.14,75.14,1.6,1.53,0.29,1.35,2.45,0.8,2.58,394.81,Two
9.96,1.35,1.87,14.23,76.1,1.79,2.13,0.23,1.14,2.47,0.78,2.22,420.35,Two
9.81,0.88,1.76,16.92,79.71,1.73,1.64,0.32,1.22,2.31,0.85,1.97,468.07,Two
9.84,1.8,1.73,14.85,74.27,1.97,1.81,0.28,1.48,2.62,0.84,2.42,317.39,Two
9.78,1.72,1.87,14.7,78.26,1.72,1.82,0.32,1.26,2.79,0.86,2.22,451.04,Two
10.06,1.46,1.73,15.5,80.29,1.91,2.11,0.27,1.52,2.57,0.77,2.52,471.28,Two
9.81,1.39,1.93,15.73,85.15,2.05,1.65,0.37,1.13,2.56,0.89,2.29,406.88,Two
9.92,1.67,1.88,17.22,77.85,1.81,1.5,0.32,1.56,2.64,0.8,2.04,379.21,Two
9.94,1.38,1.83,16.35,76.69,1.28,1.54,0.31,1.1,2.78,0.8,2.37,388.64,Two
9.95,1.69,1.77,15.93,78.45,1.97,1.79,0.32,1.36,2.52,0.96,2.47,422.23,Two
9.31,2.09,2.12,15.64,78.49,2.09,1.54,0.32,1.54,2.03,0.88,1.98,381.49,Two
9.78,1.08,1.92,15.47,69.76,1.85,1.97,0.33,1.17,2.67,0.87,2.45,434.68,Two
9.7,2.19,1.79,15.64,86.63,1.87,1.64,0.29,1.18,2.47,0.76,2.29,419.55,Two
9.68,1.48,1.68,16.38,75.95,1.86,1.66,0.34,1.46,2.42,0.88,2.39,358.12,Two
9.61,1.55,1.89,15.04,83.51,1.9,1.64,0.27,1.49,2.67,0.85,2.18,388.51,Two
10.02,1.74,1.65,16.59,73.56,2.05,1.6,0.24,1.22,2.5,0.89,2.29,325.58,Two
10.2,1.15,1.78,15.73,80.26,1.55,1.7,0.26,1.19,2.64,0.84,1.93,397.62,Two
9.84,2.08,1.74,15.59,70.79,1.76,1.58,0.29,1.11,2.21,0.81,2.16,460.19,Two
9.47,1.82,1.91,15.44,76.35,2.01,1.84,0.26,1.09,2.31,0.74,2.12,417.01,Two
9.89,1.25,1.8,14.94,73.87,1.75,2.23,0.25,1.56,2.27,0.81,2.09,479.28,Two
9.62,1.84,1.89,17.86,81.41,1.76,1.43,0.23,1.17,2.77,0.83,2.27,409.93,Two
9.79,1.77,1.91,16.43,75.88,1.72,1.5,0.34,1.27,2.33,0.86,2.43,486.79,Two
9.49,1.18,1.87,17.4,83.41,1.73,1.3,0.33,1.34,2.25,0.79,2.24,326.21,Two
9.86,1.15,1.86,15.87,81.85,2.17,1.62,0.28,1.37,2.41,0.78,2.54,378.63,Two
9.72,1.76,2.13,17.16,79.25,2.14,1.57,0.19,1.33,2.9,0.82,2.27,426.46,Two
9.5,1.8,1.59,16.86,80.31,1.48,2.05,0.21,1.33,1.94,0.94,2.22,504.93,Two
9.89,1.97,1.76,14.32,74.39,1.72,1.94,0.26,1.4,2.61,0.92,2.35,412.65,Two
9.81,1.21,1.6,15.86,64.41,1.73,1.77,0.32,1.4,3.07,0.95,2.2,349.03,Two
9.67,1.4,1.84,16.85,73.21,1.78,1.93,0.26,1.04,2.66,0.89,2.18,315.82,Two
9.73,1.28,1.87,16.12,80.76,1.63,1.64,0.26,1.33,2.53,0.85,2.42,383.58,Two
9.62,1.7,1.73,16.79,86.86,1.8,1.78,0.24,1.4,2.62,0.91,2.17,449.68,Two
9.59,1.8,1.76,17.14,76.74,1.8,1.5,0.2,1.53,2.59,0.95,2.22,415.71,Two
9.89,1.71,1.81,18.04,71.91,1.85,1.63,0.33,1.47,2.92,0.83,2.19,334.06,Two
9.81,1.07,2.02,14.66,69.11,2.06,1.13,0.34,1.17,2.14,0.93,2.34,377.35,Two
9.69,1.28,1.77,16.05,76.86,1.96,1.5,0.31,1.17,2.68,0.76,2.4,379.68,Two
9.9,1.75,1.89,15.87,78.3,1.81,1.77,0.26,1.36,2.65,0.82,2.18,381.71,Two
9.76,1.72,1.95,16.58,79.84,1.62,1.73,0.25,1.3,2.58,0.89,2.11,338.78,Two
9.99,1.44,1.73,14.76,67.54,1.91,1.87,0.31,1.47,2.89,0.86,1.96,396.61,Two
9.47,1.36,1.92,16.46,75.35,1.99,1.61,0.31,1.34,2.15,0.88,2.33,364.35,Two
10.02,1.37,1.83,16.42,79.58,1.42,1.48,0.24,1.2,2.57,0.75,2.07,396.69,Two
9.72,1.96,1.89,16.3,76.37,1.66,1.47,0.29,1.17,2.54,0.99,2.39,465.8,Two
9.66,1.66,1.74,17.04,77.82,1.68,1.39,0.27,1.3,3.01,0.84,2.15,401.09,Two
10.11,2.1,1.75,15.17,73.3,1.63,1.76,0.21,0.91,1.99,0.91,2.02,387.26,Two
9.54,1.39,1.68,16.52,70.43,1.97,1.35,0.25,0.89,2.07,0.86,2.31,307.61,Two
10.0,1.75,1.76,15.04,69.81,1.7,1.58,0.3,0.95,2.45,0.8,2.31,424.04,Two
9.78,1.86,1.89,16.92,82.52,1.61,1.59,0.2,1.51,2.39,0.93,2.39,400.28,Two
9.4,1.77,1.78,16.04,79.49,2.03,1.9,0.29,1.12,2.32,0.68,1.99,439.93,Two
9.83,1.29,1.82,17.32,89.89,2.38,1.56,0.31,1.18,2.31,0.83,2.12,455.84,Two
9.81,1.6,1.86,14.65,66.72,1.62,1.57,0.33,1.06,2.63,0.77,2.44,464.4,Two
10.1,1.89,1.98,15.18,71.89,1.47,1.61,0.19,1.35,2.73,0.84,2.32,410.88,Two
9.89,1.41,1.87,16.16,71.43,1.86,1.72,0.29,1.53,2.49,0.79,2.22,403.19,Two
9.63,1.53,1.62,16.47,78.01,1.76,1.76,0.27,1.17,2.74,0.84,2.11,324.68,Two
9.94,1.62,1.83,16.05,78.0,1.94,1.83,0.24,1.22,2.07,0.98,2.29,448.55,Two
9.7,1.41,1.84,14.5,80.61,1.91,1.51,0.24,1.75,2.37,0.95,2.02,444.65,Two
9.96,1.65,1.86,15.45,75.32,1.95,1.62,0.26,1.34,2.18,0.85,2.27,446.95,Two
9.89,1.26,1.82,14.88,73.73,1.69,1.94,0.35,1.22,2.31,0.82,2.54,366.87,Two
9.98,1.09,1.86,15.28,84.73,1.69,1.44,0.26,1.17,2.57,0.78,2.44,363.66,Two
9.8,2.19,1.7,15.99,72.63,1.66,1.7,0.28,1.11,2.68,0.9,2.39,386.48,Two
9.48,1.63,1.68,16.24,73.33,1.44,1.82,0.31,1.56,2.72,0.88,2.13,362.2,Two
9.78,1.44,1.93,15.47,84.77,1.85,1.37,0.28,1.45,2.62,0.84,2.17,424.2,Two
9.86,1.33,1.98,16.8,69.33,1.69,1.33,0.29,1.26,3.1,0.78,2.38,429.72,Two
9.87,2.01,1.67,16.72,78.16,1.76,1.98,0.29,0.95,2.14,0.8,2.48,340.44,Two
9.81,1.2,1.88,15.52,74.75,1.63,1.74,0.28,1.01,1.88,0.93,1.83,388.36,Two
9.74,2.06,1.83,16.82,75.71,1.75,1.82,0.26,1.37,2.4,0.83,2.14,436.25,Two
9.77,0.96,2.05,13.97,77.7,1.87,1.9,0.29,1.29,2.52,1.0,2.07,355.65,Two
10.01,1.53,1.89,15.58,75.64,1.36,1.45,0.22,1.29,2.4,0.9,1.96,442.95,Two
9.69,1.32,1.67,16.22,76.08,1.9,1.39,0.29,1.21,2.03,0.77,2.01,524.21,Two
9.65,1.24,1.86,16.27,76.88,1.87,1.64,0.31,1.54,2.81,0.9,2.44,373.66,Two
10.01,1.46,1.96,17.21,78.33,1.99,1.5,0.24,1.26,2.18,0.86,2.61,398.32,Two
9.5,1.74,1.78,17.37,77.83,1.36,2.1,0.28,1.42,2.09,0.8,2.31,379.06,Two
9.91,1.75,1.68,16.91,70.86,1.64,1.63,0.28,1.1,2.7,0.79,2.51,432.19,Two
9.59,2.02,1.54,15.16,69.32,1.68,1.95,0.43,1.61,1.67,0.85,2.1,354.99,Two
10.31,1.44,1.71,17.7,76.07,1.9,1.64,0.32,1.47,2.4,0.95,1.94,302.18,Two
9.6,1.83,1.88,14.93,78.32,1.75,1.5,0.31,0.99,2.84,0.81,2.47,469.62,Two
10.16,1.43,1.85,16.78,76.91,1.83,2.21,0.39,1.84,2.47,0.92,2.15,300.3,Two
10.06,1.46,1.9,16.59,78.26,1.72,2.03,0.3,1.18,2.39,0.83,2.55,417.95,Two
10.24,1.45,1.65,14.76,69.88,1.51,1.72,0.29,1.13,2.6,0.72,2.27,388.37,Two
9.75,1.48,1.78,16.54,80.82,1.62,1.75,0.26,1.45,2.45,0.63,2.29,426.62,Two
9.86,1.16,1.91,17.95,68.65,1.86,1.65,0.31,1.23,2.55,0.68,2.47,451.64,Two
9.86,1.67,1.67,15.82,74.09,1.98,1.71,0.32,1.37,2.18,0.93,2.07,438.83,Two
9.76,1.43,1.93,16.46,72.25,1.99,1.79,0.31,1.36,2.29,0.96,1.98,315.41,Two
9.77,1.54,1.76,17.33,83.04,1.88,1.39,0.2,1.39,2.9,0.82,2.48,352.95,Two
10.04,1.65,1.88,18.41,70.72,1.72,1.3,0.31,1.33,2.21,0.75,2.14,446.42,Two
10.1,1.88,1.78,16.12,78.84,1.68,1.36,0.3,1.3,2.85,0.9,2.09,434.96,Two
9.73,1.4,1.83,16.01,84.71,1.87,1.49,0.32,1.33,2.49,0.94,2.56,409.68,Two
10.02,1.4,1.85,15.12,80.76,1.95,1.98,0.3,1.22,2.11,0.97,2.39,488.47,Two
9.79,1.54,1.73,15.29,78.43,1.82,1.7,0.29,1.06,2.09,0.8,2.23,458.63,Two
9.63,1.72,1.77,17.71,70.08,1.82,1.71,0.31,1.33,2.53,0.77,2.03,381.71,Two
9.73,1.4,1.73,18.3,76.76,1.78,2.08,0.32,1.6,2.66,0.86,2.42,470.45,Two
9.46,1.55,1.72,15.6,73.99,1.4,1.58,0.27,0.96,2.78,0.9,2.33,502.44,Two
9.77,1.07,1.85,16.86,82.39,2.0,2.14,0.3,1.33,2.58,0.95,1.98,394.01,Two
9.95,1.8,1.68,16.16,78.58,1.85,1.76,0.27,1.26,2.14,0.87,2.12,461.23,Two
9.91,1.31,1.78,16.64,75.92,1.86,1.92,0.28,1.43,2.11,0.72,2.17,366.53,Two
9.6,1.38,1.91,17.46,72.99,1.63,1.92,0.29,1.48,2.4,0.86,2.36,410.92,Two
9.93,0.92,1.74,16.21,82.2,1.8,1.56,0.32,1.46,2.11,0.88,2.26,453.82,Two
9.99,1.52,1.94,18.96,77.06,1.64,1.83,0.35,1.46,2.25,0.87,2.02,436.46,Two
9.81,1.46,1.75,15.57,74.82,1.88,1.51,0.31,1.46,2.87,0.91,2.23,433.44,Two
9.84,1.36,1.78,15.53,85.02,2.2,1.67,0.26,1.31,2.66,0.84,2.23,430.91,Two
9.92,1.31,1.7,15.32,76.43,1.82,1.58,0.27,1.24,2.51,0.82,2.36,406.52,Two
9.97,1.8,1.92,14.31,79.45,1.58,1.71,0.28,1.47,2.48,0.76,2.33,408.41,Two
9.59,1.68,1.72,16.45,75.27,1.69,1.56,0.27,1.38,2.73,0.7,2.59,421.39,Two
9.81,1.39,1.86,14.95,78.19,1.84,1.5,0.35,1.37,2.25,0.84,2.36,332.42,Two
9.86,1.86,1.73,16.7,78.12,1.64,1.91,0.27,1.47,2.29,0.78,2.3,331.63,Two
9.8,1.37,1.85,15.17,69.78,1.65,1.74,0.35,1.41,2.27,0.76,1.86,456.26,Two
9.61,1.4,1.79,17.49,84.21,1.94,1.6,0.29,1.46,1.94,0.88,2.07,465.2,Two
9.88,2.06,1.83,14.98,77.09,1.55,1.5,0.29,0.97,2.47,0.92,2.35,446.38,Two
10.22,1.62,1.78,17.14,79.68,1.7,1.47,0.25,1.02,2.0,0.8,2.35,433.3,Two
10.04,2.13,1.88,17.07,70.11,1.69,1.48,0.3,1.06,2.44,0.75,2.01,430.1,Two
10.06,2.17,1.7,16.79,71.14,1.87,1.44,0.38,0.96,2.5,0.79,2.15,398.53,Two
10.17,1.76,1.87,15.49,78.41,1.8,1.57,0.28,1.25,2.42,0.95,2.11,468.45,Two
9.98,1.27,1.92,17.0,74.57,1.81,1.65,0.31,1.32,2.07,0.83,2.17,362.8,Two
10.04,2.11,1.75,16.6,83.99,1.72,1.63,0.24,1.37,2.51,0.9,2.29,406.03,Two
9.75,1.6,1.71,16.74,74.38,1.94,1.64,0.28,1.44,1.98,0.84,2.25,416.23,Two
9.78,2.39,1.6,17.15,75.31,1.78,1.21,0.29,1.35,2.72,0.93,2.27,448.43,Two
9.77,1.58,1.87,15.46,84.34,1.95,1.65,0.26,1.36,2.8,0.84,2.44,375.65,Two
9.73,1.51,1.87,15.75,78.92,1.97,2.01,0.26,1.0,2.37,0.88,2.27,427.06,Two
9.51,1.66,1.75,15.97,79.52,2.03,1.38,0.36,1.36,3.15,0.87,2.3,516.59,Two
9.99,1.88,1.76,16.45,69.54,1.85,1.79,0.36,1.49,2.68,0.84,2.22,473.32,Two
10.02,1.04,1.87,16.21,77.98,1.58,1.61,0.3,1.24,2.16,0.89,2.36,343.24,Two
9.84,1.61,1.72,15.3,69.41,1.94,1.8,0.29,1.61,2.32,0.87,2.37,388.28,Two
9.8,1.48,1.93,15.99,78.91,1.74,1.38,0.29,1.67,2.41,0.86,2.19,486.64,Two
9.66,1.43,1.82,16.59,69.44,1.89,1.81,0.29,1.38,2.18,0.74,2.22,424.71,Two
9.72,1.67,1.7,16.65,70.79,1.73,1.72,0.4,1.55,2.37,0.8,2.16,453.87,Two
9.66,1.61,1.62,15.38,72.45,1.72,1.24,0.26,0.88,2.32,0.79,2.05,402.81,Two
9.92,1.94,1.91,14.66,75.59,1.52,1.67,0.26,1.29,2.58,0.85,2.15,410.98,Two
9.89,1.66,1.76,17.72,73.73,2.07,1.61,0.27,1.4,2.87,0.82,2.14,408.79,Two
9.78,1.65,1.98,17.85,69.11,2.12,1.4,0.34,1.41,2.18,0.86,1.77,513.95,Two
9.84,1.02,2.05,17.34,73.22,2.22,1.9,0.24,1.32,2.03,0.84,2.14,394.78,Two
9.68,1.79,1.72,17.73,76.12,1.59,1.64,0.36,1.25,2.74,0.69,2.33,417.58,Two
9.96,1.89,1.79,15.9,77.54,1.52,1.67,0.28,1.13,1.74,0.78,2.21,470.74,Two
9.66,1.64,1.75,15.94,70.67,1.56,1.41,0.34,1.01,2.93,0.88,2.41,346.4,Two
9.77,1.33,1.77,15.79,80.5,2.01,1.49,0.31,1.11,2.47,0.84,2.15,440.75,Two
9.6,1.35,1.79,18.15,65.85,1.84,1.55,0.31,1.4,2.74,0.84,2.23,505.26,Two
9.57,1.35,1.87,17.19,80.82,1.72,1.65,0.28,1.4,2.65,0.89,2.07,406.99,Two
9.58,1.31,1.71,18.42,84.52,2.07,1.78,0.22,1.44,2.14,0.89,2.09,329.84,Two
9.82,1.32,1.79,16.14,81.13,1.76,1.57,0.29,1.25,3.03,0.85,2.13,378.59,Two
9.52,1.38,1.73,15.93,80.71,2.14,1.71,0.33,1.08,2.08,0.86,2.49,488.39,Two
9.7,1.21,1.64,15.79,72.05,1.86,1.72,0.32,1.01,3.01,0.86,2.17,395.31,Two
9.78,1.49,1.91,16.22,85.52,1.75,1.71,0.29,1.66,2.42,0.88,2.12,415.26,Two
9.84,1.13,1.94,16.43,73.96,2.18,1.76,0.25,1.26,2.6,0.73,2.14,407.18,Two
9.66,2.16,1.72,13.66,82.76,1.7,1.82,0.37,1.26,1.99,0.82,2.29,367.35,Two
10.07,2.23,1.75,17.31,71.0,2.16,1.61,0.27,1.34,3.09,0.74,2.24,358.42,Two
10.09,1.84,1.66,15.38,66.74,1.96,1.6,0.27,0.94,2.08,0.78,2.1,495.51,Two
9.58,2.08,1.66,16.6,68.2,1.68,1.8,0.22,1.42,2.51,0.77,2.25,407.63,Two
9.62,1.45,1.76,13.85,69.69,1.91,1.91,0.29,1.28,2.39,0.78,2.46,425.85,Two
10.03,1.93,1.63,14.55,73.96,1.78,1.99,0.27,1.39,2.31,0.93,2.2,412.21,Two
9.9,1.72,1.75,16.78,67.31,1.48,1.54,0.26,1.3,2.37,0.94,2.3,285.8,Two
9.73,1.31,1.81,18.15,74.53,2.04,1.61,0.33,1.27,2.54,0.96,1.9,364.7,Two
10.09,1.03,1.84,15.87,74.7,1.92,1.9,0.33,1.38,2.37,0.9,2.38,278.53,Two
9.8,1.57,1.84,17.38,71.26,2.12,1.95,0.28,1.49,2.99,0.84,2.18,473.04,Two
9.82,1.6,1.7,16.37,79.36,2.18,1.77,0.25,1.01,2.87,0.91,2.11,362.76,Two
10.31,1.81,2.06,15.93,88.74,1.84,1.33,0.29,1.45,3.02,0.82,2.25,438.44,Two
9.88,1.12,1.76,16.02,77.77,2.0,1.74,0.21,1.58,2.25,0.78,2.49,357.08,Two
9.98,1.99,1.77,17.07,72.12,1.57,1.44,0.28,1.64,2.45,0.88,2.26,357.11,Two
9.81,1.43,1.54,17.45,74.61,1.99,1.33,0.24,1.59,2.47,0.89,2.35,374.72,Two
9.69,1.93,1.73,15.73,85.75,1.81,1.81,0.22,1.5,2.86,0.74,2.43,402.81,Two
9.85,2.0,1.71,15.6,86.21,1.96,1.69,0.26,1.32,2.44,0.86,2.14,359.0,Two
10.07,1.54,1.66,15.69,69.97,1.62,1.72,0.3,1.38,2.51,0.85,2.6,396.44,Two
9.79,1.42,1.73,15.86,81.94,1.52,1.71,0.3,1.13,2.25,0.91,2.32,451.77,Two
9.89,1.72,1.78,14.5,73.65,1.69,1.51,0.3,1.42,2.45,0.87,1.89,405.83,Two
9.65,1.54,1.81,17.53,76.32,1.45,1.74,0.31,1.45,2.5,0.83,2.09,423.53,Two
9.77,1.96,2.05,16.44,77.31,1.9,1.45,0.23,1.24,2.43,0.88,2.06,421.21,Two
9.78,1.38,1.87,14.81,83.24,1.64,1.58,0.3,1.3,2.57,0.86,1.99,443.09,Two
9.87,1.69,2.03,15.42,76.25,1.66,1.76,0.34,1.59,1.98,0.88,2.14,435.05,Two
9.9,1.76,1.88,13.22,75.55,1.38,1.82,0.37,1.66,2.72,0.79,2.31,442.5,Two
9.95,1.23,1.71,16.26,81.95,1.73,1.94,0.29,1.35,2.15,0.85,2.23,493.17,Two
9.95,1.05,1.85,17.76,74.94,1.94,2.17,0.27,1.32,2.58,0.91,2.25,312.7,Two
9.63,1.66,1.81,15.01,67.82,1.86,1.54,0.33,1.49,2.6,0.86,2.11,446.82,Two
9.9,1.84,1.92,16.3,72.73,1.5,2.09,0.26,1.66,1.9,0.92,2.11,431.07,Two
10.16,1.09,1.61,15.96,68.4,1.65,1.5,0.31,1.36,2.33,0.94,2.45,317.41,Two
9.52,1.87,1.9,16.73,67.88,2.05,1.51,0.3,1.22,2.79,0.83,2.03,445.2,Two
10.02,1.82,1.71,17.12,69.15,1.8,1.85,0.29,1.08,2.63,0.81,2.34,500.07,Two
10.07,1.63,1.65,16.9,83.62,1.46,1.62,0.27,0.88,2.21,0.91,2.39,333.12,Two
10.12,1.63,1.85,16.99,85.76,1.88,1.86,0.35,1.21,2.64,0.87,2.35,458.02,Two
10.04,1.27,1.83,15.36,77.5,1.81,2.07,0.34,0.91,2.38,0.91,2.16,392.87,Two
9.99,1.6,1.93,15.22,76.05,1.86,1.99,0.27,1.23,2.44,0.91,2.12,345.04,Two
9.95,2.21,1.66,16.0,68.33,1.74,1.61,0.25,1.6,2.6,0.83,2.12,372.45,Two
9.94,1.84,1.89,17.55,80.03,1.71,1.66,0.32,1.24,2.14,0.96,2.49,376.42,Two
9.75,2.07,1.84,15.81,79.27,1.7,1.65,0.25,1.55,2.64,0.78,1.94,395.9,Two
9.88,0.91,1.89,16.87,69.67,1.8,1.75,0.32,1.36,2.74,0.75,2.31,414.67,Two
9.76,1.36,1.9,16.61,80.41,2.06,1.38,0.27,1.38,2.93,0.76,2.36,316.8,Two
10.08,1.9,1.8,17.21,87.7,1.91,2.04,0.33,1.37,2.59,0.81,2.3,419.08,Two
9.79,1.3,1.67,16.36,71.76,1.78,1.75,0.43,1.34,2.76,0.81,2.37,434.61,Two
9.76,1.29,1.82,17.38,77.82,1.91,1.51,0.27,1.59,3.0,0.92,2.16,392.06,Two
10.08,1.39,1.89,15.13,84.77,2.04,1.66,0.33,1.46,1.99,0.86,2.46,399.25,Two
9.71,1.16,1.78,15.44,81.08,2.25,1.44,0.33,1.68,2.3,0.87,2.04,443.18,Two
9.68,2.19,1.83,15.9,73.12,1.69,1.7,0.35,1.45,2.38,0.96,1.78,358.21,Two
9.91,1.71,1.72,16.92,81.58,1.82,1.3,0.31,1.37,2.54,0.67,2.25,430.67,Two
9.91,1.32,1.85,16.8,74.76,2.0,1.19,0.22,1.2,1.91,0.78,1.99,439.12,Two
9.98,1.63,1.91,14.18,72.23,1.66,1.39,0.31,1.22,2.7,0.94,1.99,364.62,Two
9.6,1.15,1.69,16.88,82.48,1.73,1.68,0.29,1.42,2.62,0.87,2.1,413.52,Two
9.68,1.29,1.81,16.64,83.71,1.7,1.84,0.31,1.26,3.12,0.84,2.27,500.87,Two
9.97,1.53,1.66,14.25,79.61,1.82,1.23,0.25,1.3,2.18,0.81,2.24,377.85,Two
9.76,1.81,1.93,16.32,80.27,2.04,1.91,0.25,1.19,2.71,0.83,2.06,473.85,Two
9.69,1.66,1.82,16.64,71.58,2.19,1.6,0.35,0.96,2.35,0.84,2.12,453.54,Two
9.64,1.28,1.75,17.46,74.81,1.85,1.87,0.23,1.42,2.78,0.8,2.08,439.09,Two
9.71,2.1,1.78,15.84,82.89,2.01,1.44,0.3,1.48,3.04,0.89,2.31,331.24,Two
9.86,1.46,1.6,17.7,69.57,1.63,1.62,0.32,1.43,2.19,0.72,1.97,473.03,Two
9.98,1.49,1.91,16.08,74.76,2.1,1.72,0.28,1.03,2.14,0.83,2.03,393.37,Two
9.87,1.67,1.83,15.77,72.99,1.92,1.51,0.29,1.35,3.14,0.85,2.4,412.13,Two
9.67,1.66,1.7,16.39,79.24,1.95,1.65,0.31,1.75,2.52,0.78,2.03,476.81,Two
9.57,1.91,1.81,15.28,80.66,1.66,1.36,0.31,1.31,2.46,0.74,2.17,389.43,Two
9.94,1.83,1.71,16.36,72.39,1.98,1.36,0.3,1.3,2.49,0.8,2.15,457.88,Two
9.68,1.52,1.77,14.62,78.65,1.81,1.49,0.28,1.34,2.78,0.8,2.18,468.5,Two
9.82,1.46,1.88,13.91,74.21,1.83,1.49,0.29,1.46,2.48,0.82,2.3,462.86,Two
10.11,2.17,1.76,17.32,79.05,1.77,1.64,0.29,1.35,2.3,0.84,2.39,387.56,Two
9.92,1.65,1.76,15.02,80.15,1.82,1.92,0.35,1.26,1.97,0.81,2.17,353.57,Two
9.49,1.79,1.77,18.16,62.16,1.84,1.44,0.32,0.89,2.46,0.81,2.09,407.54,Two
9.62,1.8,1.69,15.72,69.35,2.1,1.64,0.26,1.39,2.82,0.91,2.11,282.31,Two
9.66,1.35,1.81,14.77,68.78,1.76,1.8,0.25,1.22,1.68,0.76,2.24,461.71,Two
9.49,1.6,1.86,15.6,70.88,1.65,1.65,0.22,1.75,3.32,0.92,2.11,346.07,Two
9.91,2.14,1.75,14.94,73.01,2.12,1.46,0.32,1.62,2.36,0.83,2.49,418.71,Two
9.82,1.73,1.75,17.4,85.78,1.91,1.59,0.39,1.51,2.78,0.93,2.25,345.77,Two
10.0,1.91,1.82,17.48,71.45,1.84,1.78,0.29,1.44,2.19,0.74,2.61,459.84,Two
9.66,1.94,1.89,17.77,83.36,2.05,1.46,0.29,1.38,2.05,0.93,1.95,395.34,Two
10.0,1.6,1.72,16.47,83.69,2.0,1.07,0.28,1.31,2.42,0.87,1.96,400.9,Two
10.08,1.72,1.9,14.66,73.78,2.03,1.63,0.22,1.33,2.32,0.84,2.36,370.59,Two
9.78,1.16,1.74,15.17,79.05,1.92,1.43,0.26,1.13,2.02,0.86,2.1,398.54,Two
